psgc_reg,psgc_prov,psgc_mun,psgc_brgy,brgy_name
110000000,112500000,112508000,112508015,SAN ISIDRO
110000000,112500000,112508000,112508016,NEW TAOKANGA
110000000,112500000,112508000,112508017,ZARAGOSA
110000000,112500000,112508000,112508018,LAMBOG
110000000,112500000,112509000,112509001,BADAS
110000000,112500000,112509000,112509002,BOBON
110000000,112500000,112509000,112509003,BUSO
110000000,112500000,112509000,112509004,CABUAYA
110000000,112500000,112509000,112509005,CENTRAL (POB.)
110000000,112500000,112509000,112509006,CULIAN
110000000,112500000,112509000,112509007,DAHICAN
110000000,112500000,112509000,112509008,DANAO
110000000,112500000,112509000,112509009,DAWAN
110000000,112500000,112509000,112509010,DON ENRIQUE LOPEZ
110000000,112500000,112509000,112509011,DON MARTIN MARUNDAN
110000000,112500000,112509000,112509012,"DON SALVADOR LOPEZ, SR."
110000000,112500000,112509000,112509013,LANGKA
110000000,112500000,112509000,112509015,LAWIGAN
110000000,112500000,112509000,112509016,LIBUDON
110000000,112500000,112509000,112509017,LUBAN
110000000,112500000,112509000,112509018,MACAMBOL
110000000,112500000,112509000,112509019,MAMALI
110000000,112500000,112509000,112509020,MATIAO
110000000,112500000,112509000,112509021,MAYO
110000000,112500000,112509000,112509022,SAINZ
110000000,112500000,112509000,112509023,SANGHAY
110000000,112500000,112509000,112509024,TAGABAKID
110000000,112500000,112509000,112509025,TAGBINONGA
110000000,112500000,112509000,112509026,TAGUIBO
110000000,112500000,112509000,112509027,TAMISAN
110000000,112500000,112510000,112510001,BAON
110000000,112500000,112510000,112510003,BITAOGAN
110000000,112500000,112510000,112510004,CAMBALEON
110000000,112500000,112510000,112510005,DUGMANON
110000000,112500000,112510000,112510006,IBA
110000000,112500000,112510000,112510007,LA UNION
110000000,112500000,112510000,112510008,LAPU-LAPU
110000000,112500000,112510000,112510009,MAAG
110000000,112500000,112510000,112510010,MANIKLING
110000000,112500000,112510000,112510011,MAPUTI
110000000,112500000,112510000,112510012,BATOBATO (POB.)
110000000,112500000,112510000,112510013,SAN MIGUEL
110000000,112500000,112510000,112510014,SAN ROQUE
110000000,112500000,112510000,112510015,SANTO ROSARIO
110000000,112500000,112510000,112510016,SUDLON
110000000,112500000,112510000,112510017,TALISAY
110000000,112500000,112511000,112511001,CABAGAYAN
110000000,112500000,112511000,112511002,CENTRAL (POB.)
110000000,112500000,112511000,112511003,DADONG
110000000,112500000,112511000,112511004,JOVELLAR
110000000,112500000,112511000,112511005,LIMOT
110000000,112500000,112511000,112511006,LUCATAN
110000000,112500000,112511000,112511007,MAGANDA
110000000,112500000,112511000,112511008,OMPAO
110000000,112500000,112511000,112511010,TOMOAONG
110000000,112500000,112511000,112511011,TUBAON
110000000,118200000,118201000,118201001,BAGONGON
110000000,118200000,118201000,118201002,GABI
110000000,118200000,118201000,118201003,LAGAB
110000000,118200000,118201000,118201004,MANGAYON
110000000,118200000,118201000,118201005,MAPACA
110000000,118200000,118201000,118201006,MAPARAT
110000000,118200000,118201000,118201007,NEW ALEGRIA
110000000,118200000,118201000,118201008,NGAN
110000000,118200000,118201000,118201009,OSMEÑA
110000000,118200000,118201000,118201010,PANANSALAN
110000000,118200000,118201000,118201011,POBLACION
110000000,118200000,118201000,118201012,SAN JOSE
110000000,118200000,118201000,118201013,SAN MIGUEL
110000000,118200000,118201000,118201014,SIOCON
110000000,118200000,118201000,118201015,TAMIA
110000000,118200000,118201000,118201016,AURORA
110000000,118200000,118202000,118202001,AGUINALDO
110000000,118200000,118202000,118202002,BANBANON
110000000,118200000,118202000,118202003,BINASBAS
110000000,118200000,118202000,118202004,CEBULIDA
110000000,118200000,118202000,118202005,IL PAPA
110000000,118200000,118202000,118202006,KALIGUTAN
110000000,118200000,118202000,118202007,KAPATAGAN
110000000,118200000,118202000,118202008,KIDAWA
110000000,118200000,118202000,118202009,KILAGDING
110000000,118200000,118202000,118202010,KIOKMAY
110000000,118200000,118202000,118202011,LANGTUD
110000000,118200000,118202000,118202012,LONGANAPAN
110000000,118200000,118202000,118202013,NAGA
110000000,118200000,118202000,118202014,LAAC (POB.)
110000000,118200000,118202000,118202015,SAN ANTONIO
110000000,118200000,118202000,118202016,AMOR CRUZ
110000000,118200000,118202000,118202017,AMPAWID
110000000,118200000,118202000,118202018,ANDAP
110000000,118200000,118202000,118202019,ANITAP
110000000,118200000,118202000,118202020,BAGONG SILANG
110000000,118200000,118202000,118202021,BELMONTE
110000000,118200000,118202000,118202022,BULLUCAN
110000000,118200000,118202000,118202023,CONCEPCION
110000000,118200000,118202000,118202024,DATU AMPUNAN
110000000,118200000,118202000,118202025,DATU DAVAO
110000000,118200000,118202000,118202026,DOÑA JOSEFA
110000000,118200000,118202000,118202027,EL KATIPUNAN
110000000,118200000,118202000,118202028,IMELDA
110000000,118200000,118202000,118202029,INACAYAN
110000000,118200000,118202000,118202030,MABUHAY
110000000,118200000,118202000,118202031,MACOPA
110000000,118200000,118202000,118202032,MALINAO
110000000,118200000,118202000,118202033,MANGLOY
110000000,118200000,118202000,118202034,MELALE
110000000,118200000,118202000,118202035,NEW BETHLEHEM
110000000,118200000,118202000,118202036,PANAMOREN
110000000,118200000,118202000,118202037,SABUD
110000000,118200000,118202000,118202038,SANTA EMILIA
110000000,118200000,118202000,118202039,SANTO NIÑO
110000000,118200000,118202000,118202040,SISIMON
110000000,118200000,118203000,118203002,CADUNAN
110000000,118200000,118203000,118203006,PINDASAN
110000000,118200000,118203000,118203007,CUAMBOG (POB.)
110000000,118200000,118203000,118203011,TAGNANAN (MAMPISING)
110000000,118200000,118203000,118203012,ANITAPAN
110000000,118200000,118203000,118203013,CABUYUAN
110000000,118200000,118203000,118203014,DEL PILAR
110000000,118200000,118203000,118203015,LIBODON
110000000,118200000,118203000,118203016,GOLDEN VALLEY (MARAUT)
110000000,118200000,118203000,118203017,PANGIBIRAN
110000000,118200000,118203000,118203018,SAN ANTONIO
110000000,118200000,118204000,118204001,ANIBONGAN
110000000,118200000,118204000,118204002,ANISLAGAN
110000000,118200000,118204000,118204003,BINUANGAN
110000000,118200000,118204000,118204004,BUCANA
110000000,118200000,118204000,118204005,CALABCAB
110000000,118200000,118204000,118204006,CONCEPCION
110000000,118200000,118204000,118204007,DUMLAN
110000000,118200000,118204000,118204008,ELIZALDE (SOMIL)
110000000,118200000,118204000,118204009,PANGI (GAUDENCIO ANTONIO)
110000000,118200000,118204000,118204010,GUBATAN
110000000,118200000,118204000,118204011,HIJO
110000000,118200000,118204000,118204012,KINUBAN
110000000,118200000,118204000,118204013,LANGGAM
110000000,118200000,118204000,118204014,LAPU-LAPU
110000000,118200000,118204000,118204015,LIBAY-LIBAY
110000000,118200000,118204000,118204016,LIMBO
110000000,118200000,118204000,118204017,LUMATAB
110000000,118200000,118204000,118204018,MAGANGIT
110000000,118200000,118204000,118204019,MALAMODAO
110000000,118200000,118204000,118204020,MANIPONGOL
110000000,118200000,118204000,118204021,MAPAANG
110000000,118200000,118204000,118204022,MASARA
110000000,118200000,118204000,118204023,NEW ASTURIAS
110000000,118200000,118204000,118204024,PANIBASAN
110000000,118200000,118204000,118204025,PANORAON
110000000,118200000,118204000,118204026,POBLACION
110000000,118200000,118204000,118204027,SAN JUAN
110000000,118200000,118204000,118204028,SAN ROQUE
110000000,118200000,118204000,118204029,SANGAB
110000000,118200000,118204000,118204030,TAGLAWIG
110000000,118200000,118204000,118204031,MAINIT
110000000,118200000,118204000,118204032,NEW BARILI
110000000,118200000,118204000,118204033,NEW LEYTE
110000000,118200000,118204000,118204034,NEW VISAYAS
110000000,118200000,118204000,118204035,PANANGAN
110000000,118200000,118204000,118204036,TAGBAROS
110000000,118200000,118204000,118204037,TERESA
110000000,118200000,118205000,118205001,BAGONG SILANG
110000000,118200000,118205000,118205002,MAPAWA
110000000,118200000,118205000,118205003,MARAGUSAN (POB.)
110000000,118200000,118205000,118205004,NEW ALBAY
110000000,118200000,118205000,118205005,TUPAZ
110000000,118200000,118205000,118205006,BAHI
110000000,118200000,118205000,118205007,CAMBAGANG
110000000,118200000,118205000,118205008,CORONOBE
110000000,118200000,118205000,118205009,KATIPUNAN
110000000,118200000,118205000,118205010,LAHI
110000000,118200000,118205000,118205011,LANGGAWISAN
110000000,118200000,118205000,118205012,MABUGNAO
110000000,118200000,118205000,118205013,MAGCAGONG
110000000,118200000,118205000,118205014,MAHAYAHAY
110000000,118200000,118205000,118205015,MAUSWAGON
110000000,118200000,118205000,118205016,NEW KATIPUNAN
110000000,118200000,118205000,118205017,NEW MAN-AY
110000000,118200000,118205000,118205018,NEW PANAY
110000000,118200000,118205000,118205019,PALOC
110000000,118200000,118205000,118205020,PAMINTARAN
110000000,118200000,118205000,118205021,PARASANON
110000000,118200000,118205000,118205022,TALIAN
110000000,118200000,118205000,118205023,TANDIK
110000000,118200000,118205000,118205024,TIGBAO
110000000,118200000,118206000,118206001,ANDILI
110000000,118200000,118206000,118206002,BAWANI
110000000,118200000,118206000,118206003,CONCEPCION
110000000,118200000,118206000,118206004,MALINAWON
110000000,118200000,118206000,118206005,NUEVA VISAYAS
110000000,118200000,118206000,118206006,NUEVO ILOCO
110000000,118200000,118206000,118206007,POBLACION
110000000,118200000,118206000,118206008,SALVACION
110000000,118200000,118206000,118206009,SAOSAO
110000000,118200000,118206000,118206010,SAWANGAN
110000000,118200000,118206000,118206011,TUBORAN
110000000,118200000,118207000,118207001,AWAO
110000000,118200000,118207000,118207002,BABAG
110000000,118200000,118207000,118207003,BANLAG
110000000,118200000,118207000,118207004,BAYLO
110000000,118200000,118207000,118207005,CASOON
110000000,118200000,118207000,118207006,INAMBATAN
110000000,118200000,118207000,118207007,HAGUIMITAN
110000000,118200000,118207000,118207008,MACOPA
110000000,118200000,118207000,118207009,MAMUNGA
110000000,118200000,118207000,118207010,NABOC
110000000,118200000,118207000,118207011,OLAYCON
110000000,118200000,118207000,118207012,PASIAN (SANTA FILOMENA)
110000000,118200000,118207000,118207013,POBLACION
110000000,118200000,118207000,118207014,RIZAL
110000000,118200000,118207000,118207015,SALVACION
110000000,118200000,118207000,118207016,SAN ISIDRO
110000000,118200000,118207000,118207017,SAN JOSE
110000000,118200000,118207000,118207019,TUBO-TUBO (NEW DEL MONTE)
110000000,118200000,118207000,118207020,UPPER ULIP
110000000,118200000,118207000,118207021,UNION
110000000,118200000,118207000,118207022,MOUNT DIWATA
110000000,118200000,118208000,118208001,BANAGBANAG
110000000,118200000,118208000,118208002,BANGLASAN
110000000,118200000,118208000,118208003,BANKEROHAN NORTE
110000000,118200000,118208000,118208004,BANKEROHAN SUR
110000000,118200000,118208000,118208005,CAMANSI
110000000,118200000,118208000,118208006,CAMANTANGAN
110000000,118200000,118208000,118208007,CONCEPCION
110000000,118200000,118208000,118208008,DAUMAN
110000000,118200000,118208000,118208009,CANIDKID
110000000,118200000,118208000,118208010,LEBANON
110000000,118200000,118208000,118208011,LINOAN
110000000,118200000,118208000,118208012,MAYAON
110000000,118200000,118208000,118208014,NEW CALAPE
110000000,118200000,118208000,118208015,NEW DALAGUETE
110000000,118200000,118208000,118208016,NEW CEBULAN (SAMBAYON)
110000000,118200000,118208000,118208017,NEW VISAYAS
110000000,118200000,118208000,118208019,PROSPERIDAD
110000000,118200000,118208000,118208020,SAN JOSE (POB.)
110000000,118200000,118208000,118208021,SAN VICENTE
110000000,118200000,118208000,118208022,TAPIA
110000000,118200000,118209000,118209001,ANISLAGAN
110000000,118200000,118209000,118209002,ANTIQUERA
110000000,118200000,118209000,118209003,BASAK
110000000,118200000,118209000,118209004,CABACUNGAN
110000000,118200000,118209000,118209005,CABIDIANAN
110000000,118200000,118209000,118209006,KATIPUNAN
110000000,118200000,118209000,118209007,LIBASAN
110000000,118200000,118209000,118209008,LINDA
110000000,118200000,118209000,118209009,MAGADING
110000000,118200000,118209000,118209010,MAGSAYSAY
110000000,118200000,118209000,118209011,MAINIT
110000000,118200000,118209000,118209012,MANAT
110000000,118200000,118209000,118209013,MATILO
110000000,118200000,118209000,118209014,MIPANGI
110000000,118200000,118209000,118209015,NEW DAUIS
110000000,118200000,118209000,118209016,NEW SIBONGA
110000000,118200000,118209000,118209017,OGAO
110000000,118200000,118209000,118209018,PANGUTOSAN
110000000,118200000,118209000,118209019,POBLACION
110000000,118200000,118209000,118209020,SAN ISIDRO
110000000,118200000,118209000,118209021,SAN ROQUE
110000000,118200000,118209000,118209022,SAN VICENTE
110000000,118200000,118209000,118209023,SANTA MARIA
110000000,118200000,118209000,118209024,SANTO NIÑO (KAO)
110000000,118200000,118209000,118209025,SASA
110000000,118200000,118209000,118209026,TAGNOCON
110000000,118200000,118209000,118209027,BAYABAS
110000000,118200000,118209000,118209028,BUKAL
110000000,118200000,118210000,118210001,BANTACAN
110000000,118200000,118210000,118210002,BATINAO
110000000,118200000,118210000,118210003,CAMANLANGAN
110000000,118200000,118210000,118210004,COGONON
110000000,118200000,118210000,118210005,FATIMA
110000000,118200000,118210000,118210006,KATIPUNAN
110000000,118200000,118210000,118210007,MAGSAYSAY
110000000,118200000,118210000,118210008,MAGANGIT
110000000,118200000,118210000,118210009,PAGSABANGAN
110000000,118200000,118210000,118210010,PANAG
110000000,118200000,118210000,118210011,CABINUANGAN (POB.)
110000000,118200000,118210000,118210012,SAN ROQUE
110000000,118200000,118210000,118210013,ANDAP
110000000,118200000,118210000,118210014,KAHAYAG
110000000,118200000,118210000,118210015,MANURIGAO
110000000,118200000,118210000,118210016,TANDAWAN
110000000,118200000,118211000,118211001,BONGABONG
110000000,118200000,118211000,118211002,BONGBONG
110000000,118200000,118211000,118211003,P. FUENTES
110000000,118200000,118211000,118211004,KINGKING (POB.)
110000000,118200000,118211000,118211005,MAGNAGA
110000000,118200000,118211000,118211006,MATIAO
110000000,118200000,118211000,118211007,NAPNAPAN
110000000,118200000,118211000,118211009,TAGDANGUA
110000000,118200000,118211000,118211010,TAMBONGON
110000000,118200000,118211000,118211011,TIBAGON
110000000,118200000,118211000,118211012,LAS ARENAS
110000000,118200000,118211000,118211013,ARAIBO
110000000,118200000,118211000,118211014,TAG-UGPO
110000000,118600000,118601000,118601001,CALIAN
110000000,118600000,118601000,118601002,KIOBOG
110000000,118600000,118601000,118601003,NORTH LAMIDAN
110000000,118600000,118601000,118601004,LAWA (POB.)
110000000,118600000,118601000,118601005,NUEVA VILLA
110000000,118600000,118601000,118601006,TALAGUTONG (POB.)
110000000,118600000,118601000,118601007,BALUNTAYA
110000000,118600000,118601000,118601008,DALUPAN
110000000,118600000,118601000,118601009,KINANGA
110000000,118600000,118601000,118601010,LANAO
110000000,118600000,118601000,118601011,LAPUAN
110000000,118600000,118601000,118601012,LINADASAN
110000000,118600000,118601000,118601013,MABUHAY
110000000,118600000,118601000,118601014,SOUTH LAMIDAN
110000000,118600000,118601000,118601015,WEST LAMIDAN
110000000,118600000,118602000,118602001,BUGUIS
110000000,118600000,118602000,118602002,BALANGONAN
110000000,118600000,118602000,118602006,BUKID
110000000,118600000,118602000,118602007,BUTUAN
110000000,118600000,118602000,118602008,BUTULAN
110000000,118600000,118602000,118602009,CABURAN BIG
110000000,118600000,118602000,118602010,CABURAN SMALL (POB.)
110000000,118600000,118602000,118602011,CAMALIAN
110000000,118600000,118602000,118602012,CARAHAYAN
110000000,118600000,118602000,118602013,CAYAPONGA
110000000,118600000,118602000,118602014,CULAMAN
110000000,118600000,118602000,118602015,KALBAY
110000000,118600000,118602000,118602016,KITAYO
110000000,118600000,118602000,118602019,MAGULIBAS
110000000,118600000,118602000,118602020,MALALAN
110000000,118600000,118602000,118602021,MANGILE
110000000,118600000,118602000,118602022,MARABUTUAN
110000000,118600000,118602000,118602023,MEYBIO
110000000,118600000,118602000,118602024,MOLMOL
110000000,118600000,118602000,118602025,NUING
110000000,118600000,118602000,118602026,PATULANG
110000000,118600000,118602000,118602027,QUIAPO
110000000,118600000,118602000,118602028,SAN ISIDRO
110000000,118600000,118602000,118602033,SUGAL
110000000,118600000,118602000,118602034,TABAYON
110000000,118600000,118602000,118602035,TANUMAN
110000000,118600000,118603000,118603001,BITO
110000000,118600000,118603000,118603002,BOLILA
110000000,118600000,118603000,118603003,BUHANGIN
110000000,118600000,118603000,118603004,CULAMAN
110000000,118600000,118603000,118603005,DATU DANWATA
110000000,118600000,118603000,118603006,DEMOLOC
110000000,118600000,118603000,118603007,FELIS
110000000,118600000,118603000,118603008,FISHING VILLAGE (FISHERMAN'S VILLAGE)
110000000,118600000,118603000,118603010,KIBALATONG
110000000,118600000,118603000,118603011,KIDALAPONG
110000000,118600000,118603000,118603012,KILALAG
110000000,118600000,118603000,118603013,KINANGAN
110000000,118600000,118603000,118603016,LACARON
110000000,118600000,118603000,118603017,LAGUMIT
110000000,118600000,118603000,118603018,LAIS
110000000,118600000,118603000,118603022,LITTLE BAGUIO
110000000,118600000,118603000,118603023,MACOL
110000000,118600000,118603000,118603024,MANA
110000000,118600000,118603000,118603025,MANUEL PERALTA
110000000,118600000,118603000,118603027,NEW ARGAO
110000000,118600000,118603000,118603030,PANGIAN
110000000,118600000,118603000,118603031,PINALPALAN
110000000,118600000,118603000,118603032,POBLACION
110000000,118600000,118603000,118603033,SANGAY
110000000,118600000,118603000,118603036,TALOGOY
110000000,118600000,118603000,118603037,TICAL
110000000,118600000,118603000,118603038,TICULON
110000000,118600000,118603000,118603039,TINGOLO
110000000,118600000,118603000,118603040,TUBALAN
110000000,118600000,118603000,118603041,PANGALEON
110000000,118600000,118604000,118604001,BASIAWAN
110000000,118600000,118604000,118604002,BUCA
110000000,118600000,118604000,118604003,CADAATAN
110000000,118600000,118604000,118604004,KIDADAN
110000000,118600000,118604000,118604005,KISULAD
110000000,118600000,118604000,118604006,MALALAG TUBIG
110000000,118600000,118604000,118604007,MAMACAO
110000000,118600000,118604000,118604008,OGPAO
110000000,118600000,118604000,118604009,POBLACION
110000000,118600000,118604000,118604010,PONGPONG
110000000,118600000,118604000,118604011,SAN AGUSTIN
110000000,118600000,118604000,118604012,SAN ANTONIO
110000000,118600000,118604000,118604013,SAN ISIDRO
110000000,118600000,118604000,118604014,SAN JUAN
110000000,118600000,118604000,118604015,SAN PEDRO
110000000,118600000,118604000,118604016,SAN ROQUE
110000000,118600000,118604000,118604018,TANGLAD
110000000,118600000,118604000,118604019,SANTO NIÑO
110000000,118600000,118604000,118604020,SANTO ROSARIO
110000000,118600000,118604000,118604021,DATU DALIGASAO
110000000,118600000,118604000,118604022,DATU INTAN
110000000,118600000,118604000,118604023,KINILIDAN
110000000,118600000,118605000,118605001,BATUGANDING
110000000,118600000,118605000,118605002,KONEL
110000000,118600000,118605000,118605003,LIPOL
110000000,118600000,118605000,118605004,MABILA (POB.)
110000000,118600000,118605000,118605005,PATUCO (SARANGANI NORTE)
110000000,118600000,118605000,118605006,LAKER (SARANGANI SUR)
110000000,118600000,118605000,118605007,TININA
110000000,118600000,118605000,118605008,CAMAHUAL
110000000,118600000,118605000,118605009,CAMALIG
110000000,118600000,118605000,118605010,GOMTAGO
110000000,118600000,118605000,118605011,TAGEN
110000000,118600000,118605000,118605012,TUCAL
120000000,124700000,124701000,124701001,BAO
120000000,124700000,124701000,124701002,BARANGIRAN
120000000,124700000,124701000,124701003,CAMANSI
120000000,124700000,124701000,124701004,DADO
120000000,124700000,124701000,124701005,GUILING
120000000,124700000,124701000,124701006,KITACUBONG (POB.)
120000000,124700000,124701000,124701007,MACABASA
120000000,124700000,124701000,124701008,MALITUBOG
120000000,124700000,124701000,124701009,MAPUROK
120000000,124700000,124701000,124701010,PACAO
120000000,124700000,124701000,124701011,PARUAYAN
120000000,124700000,124701000,124701012,PIGCAWARAN
120000000,124700000,124701000,124701013,POLAYAGAN
120000000,124700000,124701000,124701014,RANGAYEN
120000000,124700000,124701000,124701015,LOWER DADO
120000000,124700000,124701000,124701016,MIRASOL
120000000,124700000,124701000,124701017,RARADANGAN
120000000,124700000,124702000,124702001,AROMAN
120000000,124700000,124702000,124702003,BENTANGAN
120000000,124700000,124702000,124702005,CADIIS
120000000,124700000,124702000,124702007,GENERAL LUNA
120000000,124700000,124702000,124702008,KATANAYANAN
120000000,124700000,124702000,124702010,KIB-AYAO
120000000,124700000,124702000,124702011,KIBENES
120000000,124700000,124702000,124702012,KIBUGTONGAN
120000000,124700000,124702000,124702013,KILALA
120000000,124700000,124702000,124702014,KIMADZIL
120000000,124700000,124702000,124702015,KITULAAN
120000000,124700000,124702000,124702016,LANGOGAN
120000000,124700000,124702000,124702017,LANOON
120000000,124700000,124702000,124702019,LILIONGAN
120000000,124700000,124702000,124702020,UGALINGAN (LUMAYONG)
120000000,124700000,124702000,124702021,MACABENBAN
120000000,124700000,124702000,124702022,MALAPAG
120000000,124700000,124702000,124702024,MANARAPAN
120000000,124700000,124702000,124702025,MANILI
120000000,124700000,124702000,124702027,NASAPIAN
120000000,124700000,124702000,124702028,PALANGGALAN
120000000,124700000,124702000,124702030,PEBPOLOAN
120000000,124700000,124702000,124702032,POBLACION
120000000,124700000,124702000,124702034,RANZO
120000000,124700000,124702000,124702035,TACUPAN
120000000,124700000,124702000,124702036,TAMBAD
120000000,124700000,124702000,124702037,TONGANON
120000000,124700000,124702000,124702039,TUPIG
120000000,124700000,124703000,124703001,ARINGAY
120000000,124700000,124703000,124703002,BANGILAN
120000000,124700000,124703000,124703003,BANNAWAG
120000000,124700000,124703000,124703004,BULUAN
120000000,124700000,124703000,124703005,CUYAPON
120000000,124700000,124703000,124703006,DAGUPAN
120000000,124700000,124703000,124703007,KATIDTUAN
120000000,124700000,124703000,124703008,KAYAGA
120000000,124700000,124703000,124703009,KILAGASAN
120000000,124700000,124703000,124703010,MAGATOS
120000000,124700000,124703000,124703011,MALAMOTE
120000000,124700000,124703000,124703012,MALANDUAGUE
120000000,124700000,124703000,124703013,NANGA-AN
120000000,124700000,124703000,124703014,OSIAS
120000000,124700000,124703000,124703015,PAATAN LOWER
120000000,124700000,124703000,124703016,PAATAN UPPER
120000000,124700000,124703000,124703017,PEDTAD
120000000,124700000,124703000,124703018,PISAN
120000000,124700000,124703000,124703019,POBLACION
120000000,124700000,124703000,124703020,SALAPUNGAN
120000000,124700000,124703000,124703021,SANGGADONG
120000000,124700000,124703000,124703022,SIMBUHAY
120000000,124700000,124703000,124703023,SIMONE
120000000,124700000,124703000,124703024,TAMPED
120000000,124700000,124704000,124704001,AMAS
120000000,124700000,124704000,124704002,AMAZION
120000000,124700000,124704000,124704003,BALABAG
120000000,124700000,124704000,124704004,BALINDOG
120000000,124700000,124704000,124704005,BENOLIGAN
120000000,124700000,124704000,124704006,BERADA
120000000,124700000,124704000,124704007,GAYOLA
120000000,124700000,124704000,124704008,GINATILAN
120000000,124700000,124704000,124704009,ILOMAVIS
120000000,124700000,124704000,124704010,INDANGAN
120000000,124700000,124704000,124704011,JUNCTION
120000000,124700000,124704000,124704012,KALAISAN
120000000,124700000,124704000,124704013,KALASUYAN
120000000,124700000,124704000,124704014,KATIPUNAN
120000000,124700000,124704000,124704015,LANAO
120000000,124700000,124704000,124704016,LINANGCOB
120000000,124700000,124704000,124704017,LUVIMIN
120000000,124700000,124704000,124704018,MACABOLIG
120000000,124700000,124704000,124704020,MALINAN
120000000,124700000,124704000,124704021,MANONGOL
120000000,124700000,124704000,124704022,MARBEL (EMBAC)
120000000,124700000,124704000,124704023,MATEO
120000000,124700000,124704000,124704024,MEOCHAO
120000000,124700000,124704000,124704025,MUA-AN
120000000,124700000,124704000,124704026,NEW BOHOL
120000000,124700000,124704000,124704027,NUANGAN
120000000,124700000,124704000,124704028,ONICA
120000000,124700000,124704000,124704029,PACO
120000000,124700000,124704000,124704030,PATADON (PATADON EAST)
120000000,124700000,124704000,124704031,PEREZ
120000000,124700000,124704000,124704032,POBLACION
120000000,124700000,124704000,124704033,SAN ISIDRO
120000000,124700000,124704000,124704034,SAN ROQUE
120000000,124700000,124704000,124704035,SANTO NIÑO
120000000,124700000,124704000,124704036,SIBAWAN
120000000,124700000,124704000,124704037,SIKITAN
120000000,124700000,124704000,124704038,SINGAO
120000000,124700000,124704000,124704039,SUDAPIN
120000000,124700000,124704000,124704040,SUMBAO
120000000,124700000,124704000,124704041,MAGSAYSAY
120000000,124700000,124705000,124705001,ABAGA
120000000,124700000,124705000,124705003,BAGUER
120000000,124700000,124705000,124705004,BARONGIS
120000000,124700000,124705000,124705005,BATIOCAN
120000000,124700000,124705000,124705006,CABARUYAN
120000000,124700000,124705000,124705007,CABPANGI
120000000,124700000,124705000,124705010,DEMAPACO
120000000,124700000,124705000,124705011,GREBONA
120000000,124700000,124705000,124705013,GUMAGA
120000000,124700000,124705000,124705014,KAPAYAWI
120000000,124700000,124705000,124705015,KILOYAO
120000000,124700000,124705000,124705017,KITUBOD
120000000,124700000,124705000,124705019,MALENGEN
120000000,124700000,124705000,124705023,MONTAY
120000000,124700000,124705000,124705024,NICA-AN
120000000,124700000,124705000,124705025,PALAO
120000000,124700000,124705000,124705029,POBLACION
120000000,124700000,124705000,124705032,SINAPANGAN
120000000,124700000,124705000,124705033,SINAWINGAN
120000000,124700000,124705000,124705034,ULAMIAN
120000000,124700000,124706000,124706001,ALIBAYON
120000000,124700000,124706000,124706005,BAGUMBAYAN
120000000,124700000,124706000,124706006,BANGKAL
120000000,124700000,124706000,124706007,BANTAC
120000000,124700000,124706000,124706008,BASAK
120000000,124700000,124706000,124706009,BINAY
120000000,124700000,124706000,124706010,BONGOLANON
120000000,124700000,124706000,124706014,DATU CELO
120000000,124700000,124706000,124706015,DEL PILAR
120000000,124700000,124706000,124706016,DOLES
120000000,124700000,124706000,124706021,GUBATAN
120000000,124700000,124706000,124706022,ILIAN
120000000,124700000,124706000,124706023,INAC
120000000,124700000,124706000,124706024,KAMADA
120000000,124700000,124706000,124706026,KAUSWAGAN
120000000,124700000,124706000,124706027,KISANDAL
120000000,124700000,124706000,124706029,MAGCAALAM
120000000,124700000,124706000,124706030,MAHONGCOG
120000000,124700000,124706000,124706033,MANOBO
120000000,124700000,124706000,124706037,NOA
120000000,124700000,124706000,124706038,OWAS
120000000,124700000,124706000,124706039,PANGAO-AN
120000000,124700000,124706000,124706040,POBLACION
120000000,124700000,124706000,124706042,SALLAB
120000000,124700000,124706000,124706043,TAGBAC
120000000,124700000,124706000,124706044,TEMPORAN
120000000,124700000,124706000,124706048,AMABEL
120000000,124700000,124706000,124706049,BALETE
120000000,124700000,124706000,124706050,DON PANACA
120000000,124700000,124706000,124706051,IMAMALING
120000000,124700000,124706000,124706052,KINARUM
120000000,124700000,124706000,124706053,MANOBISA
120000000,124700000,124707000,124707001,BATASAN
120000000,124700000,124707000,124707002,BATO
120000000,124700000,124707000,124707003,BIANGAN
120000000,124700000,124707000,124707004,BUENA VIDA
120000000,124700000,124707000,124707005,BUHAY
120000000,124700000,124707000,124707006,BULAKANON
120000000,124700000,124707000,124707007,CABILAO
120000000,124700000,124707000,124707008,CONCEPCION
120000000,124700000,124707000,124707009,DAGUPAN
120000000,124700000,124707000,124707010,GARSIKA
120000000,124700000,124707000,124707011,GUANGAN
120000000,124700000,124707000,124707012,INDANGAN
120000000,124700000,124707000,124707013,JOSE RIZAL
120000000,124700000,124707000,124707014,KATIPUNAN II
120000000,124700000,124707000,124707015,KAWAYANON
120000000,124700000,124707000,124707016,KISANTE
120000000,124700000,124707000,124707017,LEBOCE
120000000,124700000,124707000,124707018,LIBERTAD
120000000,124700000,124707000,124707019,LUAYON
120000000,124700000,124707000,124707020,LUNA NORTE
120000000,124700000,124707000,124707021,LUNA SUR
120000000,124700000,124707000,124707022,MALABUAN
120000000,124700000,124707000,124707023,MALASILA
120000000,124700000,124707000,124707024,MALUNGON
120000000,124700000,124707000,124707025,NEW BAGUIO
120000000,124700000,124707000,124707026,NEW BULATUKAN
